id_x,full_name,games,time,goals,xG,assists_x,xA,shots,key_passes,yellow_cards_x,red_cards_x,position,team_title,team_short,npg,npxG,xGChain,xGBuildup,team_short.1,pos_x,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id_y,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos_y,minutes,goals_scored,assists_y,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards_y,red_cards_y,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
1736,Oliver McBurnie,36,2123,6,8.068319182,0,1.135003555,50,10,4,0,F S,Sheffield United,Sheffield Utd,6,8.068319182,10.19457241,3.94750442,Sheffield Utd,,,,169432,0,0,0,0,0,4,0,,0,Oliver,0,357,FALSE,,,60,169432.jpg,0,McBurnie,0.6,FALSE,,a,15,49,86,0,0,0,0,0,14.3,McBurnie,McBurnie,Sheffield Utd,McBurnie Sheffield Utd,F,2105,6,1,9,25,0,0,0,4,0,0,6,300,424.4,186.9,830,143.7,149,19,171,23,33,18,66,18
7710,Oliver Norwood,38,3119,1,1.338301325,1,3.879922425,17,49,8,0,M S,Sheffield United,Sheffield Utd,0,0.5771325016,9.95460359,9.053664204,Sheffield Utd,,,,79934,0,0,0,0,0,3,0,,0,Oliver,0,349,FALSE,,,50,79934.jpg,0,Norwood,0.4,FALSE,,a,15,49,98,0,0,0,0,0,19.6,Norwood,Norwood,Sheffield Utd,Norwood Sheffield Utd,M,3089,1,3,13,36,0,0,0,8,0,0,6,563,608.4,808.8,100,151.8,68,19,16,13,234,118,57,33
7198,Oliver Skipp,7,70,0,0,0,0,0,0,0,0,M S,Tottenham,Spurs,0,0,0,0,Spurs,,,,209042,0,0,0,0,0,3,0,,0,Oliver,0,404,FALSE,,,45,209042.jpg,0,Skipp,0.4,FALSE,,a,17,6,7,0,0,0,0,0,1.6,Skipp,Skipp,Spurs,Skipp Spurs,M,74,0,0,0,1,0,0,0,0,0,0,0,23,15.2,1.6,0,1.8,355,147,345,156,402,159,363,150
502,Olivier Giroud,18,1015,8,7.400897581,0,1.388366647,39,8,1,0,F S,Chelsea,Chelsea,8,7.400897581,9.754190691,2.356766097,Chelsea,,,,44346,0,0,0,0,0,4,0,,0,Olivier,0,103,FALSE,,,70,44346.jpg,0,Giroud,1,FALSE,,a,5,8,68,0,0,0,0,0,9.7,Giroud,Giroud,Chelsea,Giroud Chelsea,F,988,8,1,6,16,0,0,0,1,0,0,5,253,316.2,144.8,598,105.4,193,21,202,29,51,24,122,25
250,Ørjan Nyland,7,536,0,0,0,0,0,0,0,0,GK S,Aston Villa,Aston Villa,0,0,0.1945069879,0.1945069879,Aston Villa,,,,98770,0,0,0,0,0,1,0,,0,Ørjan,0,35,FALSE,,,40,98770.jpg,0,Nyland,11.7,FALSE,,a,2,7,15,0,0,0,0,0,3.8,Nyland,Nyland,Aston Villa,Nyland Aston Villa,GK,537,0,0,1,12,0,0,0,0,0,15,0,90,101.2,0,0,10.2,309,25,359,14,339,8,335,25
2335,Pablo Fornals,36,2190,2,2.643427435,5,2.299053127,36,19,3,0,M S,West Ham,West Ham,2,2.643427435,7.556359051,4.66950362,West Ham,,,,217593,0,0,0,0,0,3,0,,0,Pablo,0,450,FALSE,,,65,217593.jpg,0,Fornals,0.3,FALSE,,a,19,21,93,0,0,0,0,0,14.3,Fornals,Fornals,West Ham,Fornals West Ham,M,2167,2,6,6,35,0,0,0,3,0,0,4,346,350.4,359.7,381,109.2,179,75,96,64,85,44,112,64
8380,Pablo Marí,2,113,0,0,0,0,0,0,0,0,D,Arsenal,Arsenal,0,0,0.5135994405,0.5135994405,Arsenal,,0,,92371,0,0,0,0,0,2,0,,0,Pablo,0,10,FALSE,Ankle injury - Expected back 25 Sep,2020-08-15T10:00:11.357231Z,45,92371.jpg,0,Marí,0.1,FALSE,,i,1,3,8,0,0,0,0,0,1.8,Marí,Marí,Arsenal,Marí Arsenal,D,113,0,0,1,0,0,0,0,0,0,0,1,31,27.8,1.7,0,3,345,128,343,132,376,151,355,131
239,Pascal Groß,29,1812,2,1.456096993,4,5.954704691,29,59,4,0,F M S,Brighton,Brighton,2,1.456096993,8.312001303,6.019404186,Brighton,,,,60307,0,0,0,0,0,3,0,,0,Pascal,0,57,FALSE,,,60,60307.jpg,0,Groß,0.3,FALSE,,a,3,36,76,0,0,0,0,0,12.7,Groß,Groß,Brighton,Groß Brighton,M,1791,2,5,3,32,1,0,0,4,0,0,7,326,388.2,908.5,323,161.6,164,67,10,7,107,58,49,28
730,Patrick van Aanholt,29,2517,3,2.040342808,2,3.554437162,27,32,0,0,D,Crystal Palace,Crystal Palace,2,1.27917397,5.900496691,4.38724837,Crystal Palace,,0,,74230,0,0,0,0,0,2,0,,0,Patrick,0,139,FALSE,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,55,74230.jpg,0,van Aanholt,0.6,FALSE,,i,6,31,109,0,0,0,0,0,19.8,van Aanholt,van Aanholt,Crystal Palace,van Aanholt Crystal Palace,D,2507,3,2,8,38,1,0,0,0,0,0,12,523,531.2,516,285,133.4,103,42,45,8,120,21,77,13
853,Paul Dummett,16,1229,0,0.02416390926,0,0.1980863633,2,4,2,0,D M S,Newcastle United,Newcastle,0,0.02416390926,1.695327315,1.570717792,Newcastle,,,,106618,0,0,0,0,0,2,0,,0,Paul,0,331,FALSE,,,45,106618.jpg,0,Dummett,0.2,FALSE,,a,14,4,44,0,0,0,0,0,9.8,Dummett,Dummett,Newcastle,Dummett Newcastle,D,1227,0,0,5,20,1,0,0,2,0,0,4,230,265.2,63.1,50,37.7,224,87,264,89,278,98,275,97
1740,Paul Pogba,16,1206,1,2.150869158,3,3.056191713,22,30,1,0,M S,Manchester United,Man Utd,1,1.3897003,8.765662774,7.231568899,Man Utd,,,,74208,0,0,0,0,0,3,0,,0,Paul,0,296,FALSE,,,80,74208.jpg,0,Pogba,1.5,FALSE,,a,13,1,51,0,0,0,0,0,6.4,Pogba,Pogba,Man Utd,Pogba Man Utd,M,1202,1,4,6,9,0,0,1,1,0,0,2,215,295.8,420,193,91,205,85,83,60,171,92,149,79
973,Paulo Gazzaniga,18,1612,0,0,0,0.4000612497,0,1,1,0,GK S,Tottenham,Spurs,0,0,2.299613006,1.899551746,Spurs,,,,102884,0,0,0,0,0,1,0,,0,Paulo,0,393,FALSE,,,45,102884.jpg,0,Gazzaniga,0.4,FALSE,,a,17,6,58,0,0,0,0,0,12.9,Gazzaniga,Gazzaniga,Spurs,Gazzaniga Spurs,GK,1612,0,0,2,26,0,1,0,1,0,59,6,300,449.8,10,0,46.1,134,18,328,6,380,26,261,18
6382,Pedro Neto,29,911,3,1.89344776,3,2.62621755,17,14,3,0,F M S,Wolverhampton Wanderers,Wolves,3,1.89344776,7.689651545,4.652863253,Wolves,,,,247632,0,0,0,0,0,3,0,,0,Pedro,0,474,FALSE,,,55,247632.jpg,0,Lomba Neto,0.3,FALSE,,a,20,39,57,0,0,0,0,0,10.4,Neto,Neto,Wolves,Lomba Neto Wolves,M,920,3,3,1,12,0,0,0,3,0,0,0,194,227.8,232,260,71.8,244,103,153,100,133,78,186,94
857,Phil Bardsley,21,1890,0,0.2909773728,1,1.579568287,11,9,6,0,D,Burnley,Burnley,0,0.2909773728,3.418901121,1.851011215,Burnley,,,,17997,0,0,0,0,0,2,0,,0,Phil,0,82,FALSE,,,45,17997.jpg,0,Bardsley,2,FALSE,,a,4,90,78,0,0,0,0,0,17.3,Bardsley,Bardsley,Burnley,Bardsley Burnley,D,1890,0,2,9,19,0,0,0,6,0,0,6,358,350.6,164,109,62.5,178,67,185,46,222,65,218,70
6055,Phil Foden,23,888,5,3.556829678,2,1.559080383,34,18,0,0,F M S,Manchester City,Man City,5,3.556829678,9.372164931,5.848771423,Man City,,,,209244,0,0,0,0,0,3,0,,0,Phil,0,284,FALSE,,,65,209244.jpg,0,Foden,10.8,FALSE,,a,12,43,69,0,0,0,0,0,10.6,Foden,Foden,Man City,Foden Man City,M,888,5,2,4,7,0,0,0,0,0,0,4,261,312.2,301.6,466,108.1,196,82,115,75,70,36,116,65
951,Phil Jones,2,137,0,0.1148457453,0,0,2,0,0,0,D,Manchester United,Man Utd,0,0.1148457453,0.3541663252,0.3541663252,Man Utd,,,,76359,0,0,0,0,0,2,0,,0,Phil,0,297,FALSE,,,50,76359.jpg,0,Jones,0.2,FALSE,,a,13,1,2,0,0,0,0,0,0.4,Jones,Jones,Man Utd,Jones Man Utd,D,135,0,0,0,3,0,0,0,0,0,0,0,22,21.4,3,23,4.7,348,129,337,128,301,111,349,126
318,Pierre-Emerick Aubameyang,36,3143,22,16.35262308,3,4.492486916,93,26,3,1,F M S,Arsenal,Arsenal,20,14.83035899,19.96428204,5.339657471,Arsenal,,,,54694,0,0,0,0,0,3,0,,0,Pierre-Emerick,0,4,FALSE,,,120,54694.jpg,0,Aubameyang,23.9,FALSE,,a,1,3,205,0,0,0,0,0,17.1,Aubameyang,Aubameyang,Arsenal,Aubameyang Arsenal,M,3136,22,5,10,44,0,0,0,3,1,0,37,807,1006,479.6,1369,285.2,8,4,53,41,9,3,10,6
343,Pierre-Emile Højbjerg,33,2740,0,3.178929548,1,1.859895162,46,30,5,0,D M S,Southampton,Southampton,0,3.178929548,11.66362042,8.348503056,Southampton,,,,132015,0,0,0,0,0,3,0,,0,Pierre-Emile,0,396,FALSE,,,50,132015.jpg,0,Højbjerg,1.1,FALSE,,a,17,6,75,0,0,0,0,0,15,Højbjerg,Højbjerg,Spurs,Højbjerg Spurs,M,2750,0,3,7,51,0,0,0,5,0,0,1,412,493,469,368,133.1,121,44,57,44,90,48,78,45
618,Raheem Sterling,33,2678,20,19.79990648,1,7.208586285,100,48,5,0,F M S,Manchester City,Man City,20,18.27756875,31.44201034,10.1859974,Man City,,,,103955,0,0,0,0,0,3,0,,0,Raheem,0,276,FALSE,,,115,103955.jpg,0,Sterling,9.7,FALSE,,a,12,43,204,0,0,0,0,0,17.7,Sterling,Sterling,Man City,Sterling Man City,M,2651,20,6,13,31,0,0,2,5,0,0,20,642,921.6,751.3,1829,350.2,11,5,21,18,2,2,3,3
4105,Raúl Jiménez,38,3269,17,16.51079802,6,7.226940844,117,48,3,0,F S,Wolverhampton Wanderers,Wolves,13,13.46612261,22.56023952,5.70953264,Wolves,,,,102057,0,0,0,0,0,4,0,,0,Raúl,0,460,FALSE,,,85,102057.jpg,0,Jiménez,17.1,FALSE,,a,20,39,194,0,0,0,0,0,22.8,Jiménez,Jiménez,Wolves,Jiménez Wolves,F,3241,17,7,15,36,0,0,0,3,0,0,33,685,911.6,668.2,1680,325.4,13,3,24,2,3,1,4,1
8067,Reece James,24,1512,0,0.8192670867,2,3.181412563,18,25,1,0,D M S,Chelsea,Chelsea,0,0.8192670867,7.329804063,6.209257852,Chelsea,,,,225796,0,0,0,0,0,2,0,,0,Reece,0,123,FALSE,,,50,225796.jpg,0,James,2.9,FALSE,,a,5,8,61,0,0,0,0,0,12.2,James,James,Man Utd,James Man Utd,M,1510,0,2,5,23,0,0,0,1,0,0,5,373,343.6,428.8,143,91.8,183,70,76,15,202,53,148,39
6492,Reiss Nelson,17,621,1,1.273586929,0,0.3629360711,11,9,1,0,F M S,Arsenal,Arsenal,1,1.273586929,1.928011604,0.7598885205,Arsenal,,,,200641,0,0,0,0,0,3,0,,0,Reiss,0,21,FALSE,,,55,200641.jpg,0,Nelson,0.2,FALSE,,a,1,3,30,0,0,0,0,0,5.5,Nelson,Nelson,Arsenal,Nelson Arsenal,M,622,1,1,2,7,0,0,0,1,0,0,0,105,110.4,148.3,185,44.4,303,127,199,119,178,98,265,120
750,Riyad Mahrez,33,1938,11,8.649655679,9,11.0598491,74,60,0,0,F M S,Manchester City,Man City,10,7.888486816,27.76552989,13.28588094,Man City,,,,103025,0,0,0,0,0,3,0,,0,Riyad,0,275,FALSE,,,85,103025.jpg,0,Mahrez,3.9,FALSE,,a,12,43,175,0,0,0,0,0,20.6,Mahrez,Mahrez,Man City,Mahrez Man City,M,1934,11,14,10,15,0,0,0,0,0,0,17,668,814.2,885.8,1094,279.5,27,9,11,8,21,9,13,7
1749,Rob Holding,8,576,0,0.1093563661,0,0,2,0,1,0,D S,Arsenal,Arsenal,0,0.1093563661,0.4436416104,0.4436416104,Arsenal,,,,156074,0,0,0,0,0,2,0,,0,Rob,0,16,FALSE,,,45,156074.jpg,0,Holding,0.5,FALSE,,a,1,3,16,0,0,0,0,0,3.6,Holding,Holding,Arsenal,Holding Arsenal,D,580,0,0,1,9,0,0,0,1,0,0,2,96,133.6,4.8,19,15.8,292,112,335,126,307,115,324,118
789,Robbie Brady,17,436,1,0.9965001978,2,0.317549739,12,9,1,0,M S,Burnley,Burnley,1,0.9965001978,1.495762873,0.8886658251,Burnley,,,,90517,0,0,0,0,0,3,0,,0,Robbie,0,95,FALSE,,,50,90517.jpg,0,Brady,0.1,FALSE,,a,4,90,32,0,0,0,0,0,6.4,Brady,Brady,Burnley,Brady Burnley,M,445,1,2,1,10,0,0,0,1,0,0,0,112,118.6,102.1,128,34.9,297,124,222,124,211,108,284,126
1691,Robert Snodgrass,24,1522,5,2.386507551,5,3.732901038,21,33,4,0,F M S,West Ham,West Ham,5,2.386507551,6.512247741,3.524154721,West Ham,,,,18987,0,0,0,0,0,3,0,,0,Robert,0,428,FALSE,,,60,18987.jpg,0,Snodgrass,0.2,FALSE,,a,19,21,87,0,0,0,0,0,14.5,Snodgrass,Snodgrass,West Ham,Snodgrass West Ham,M,1504,5,5,3,33,0,0,0,4,0,0,8,312,422.2,552.1,320,129.7,152,60,37,30,108,59,84,49
482,Roberto Firmino,38,3035,9,16.68622903,8,7.346656004,98,52,0,0,F M S,Liverpool,Liverpool,9,16.68622903,28.27110092,9.463312279,Liverpool,,,,92217,0,0,0,0,0,4,0,,0,Roberto,0,249,FALSE,,,95,92217.jpg,0,Firmino,2.7,FALSE,,a,11,14,155,0,0,0,0,0,16.3,Firmino,Firmino,Liverpool,Firmino Liverpool,F,2985,9,9,16,26,0,0,0,0,0,0,20,592,733.6,703,1638,307.5,41,8,23,1,4,2,6,2
592,Ross Barkley,21,1100,1,2.844964333,4,2.860243557,40,24,0,0,M S,Chelsea,Chelsea,1,2.844964333,10.34183406,6.369961686,Chelsea,,,,88894,0,0,0,0,0,3,0,,0,Ross,0,106,FALSE,,,60,88894.jpg,0,Barkley,0.3,FALSE,,a,5,8,61,0,0,0,0,0,10.2,Barkley,Barkley,Chelsea,Barkley Chelsea,M,1095,1,5,5,14,0,0,0,0,0,0,5,208,266,344.3,373,98.2,223,94,100,67,88,47,137,73
688,Ruben Loftus-Cheek,7,195,0,0.5446935054,1,0.523468554,4,1,0,0,F M S,Chelsea,Chelsea,0,0.5446935054,1.619939558,0.5517775025,Chelsea,,,,126187,0,0,0,0,0,3,0,,0,Ruben,0,115,FALSE,,,60,126187.jpg,0,Loftus-Cheek,0.2,FALSE,,a,5,8,12,0,0,0,0,0,2,Loftus-Cheek,Loftus-Cheek,Chelsea,Loftus-Cheek Chelsea,M,203,0,1,1,3,0,0,0,0,0,0,0,37,30.8,30.2,33,9.2,342,142,299,144,293,140,337,143
6849,Rui Patrício,38,3420,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,Wolves,0,0,2.798100628,2.798100628,Wolves,,,,38533,0,0,0,0,0,1,0,,0,Rui Pedro,0,455,FALSE,,,55,38533.jpg,0,dos Santos Patrício,8.5,FALSE,,a,20,39,153,0,0,0,0,0,27.8,Patrício,Patrício,Wolves,dos Santos Patrício Wolves,GK,3420,0,0,13,40,0,2,0,0,0,90,8,680,741,0,0,74.3,39,8,455,46,453,44,183,9
787,Ryan Bennett,16,941,0,0.0239152927,0,0.09054247104,1,2,2,0,D S,"Leicester,Wolverhampton Wanderers",Leicester,0,0.0239152927,2.269687807,2.179145319,Wolves,,,,41727,0,0,0,0,0,2,0,,0,Ryan,0,456,FALSE,,,45,41727.jpg,0,Bennett,0.4,FALSE,,a,20,39,32,0,0,0,0,0,7.1,Bennett,Bennett,Wolves,Bennett Wolves,D,932,0,0,3,17,0,0,0,2,0,0,2,176,161.4,41,16,21.8,279,106,285,100,309,116,311,113
835,Ryan Bertrand,32,2742,1,2.061922902,1,3.522444122,19,30,3,1,D M S,Southampton,Southampton,1,2.061922902,8.074736882,5.929432241,Southampton,,,,40146,0,0,0,0,0,2,0,,0,Ryan,0,362,FALSE,,,50,40146.jpg,0,Bertrand,0.6,FALSE,,a,16,20,75,0,0,0,0,0,15,Bertrand,Bertrand,Southampton,Bertrand Southampton,D,2742,1,1,7,52,0,0,0,3,1,0,0,432,436.8,538.5,234,121.1,140,52,42,7,147,28,97,21
6891,Ryan Fredericks,27,2236,0,0.1272299131,3,2.988232175,3,22,7,0,D S,West Ham,West Ham,0,0.1272299131,6.535195041,5.442850385,West Ham,,,,81012,0,0,0,0,0,2,0,,0,Ryan,0,438,FALSE,,,45,81012.jpg,0,Fredericks,0.9,FALSE,,a,19,21,74,0,0,0,0,0,16.4,Fredericks,Fredericks,West Ham,Fredericks West Ham,D,2235,0,3,7,39,0,0,0,7,0,0,7,423,491.2,333.7,76,90.5,122,45,106,23,258,88,150,40
6837,Ryan Sessegnon,6,341,0,0.09263186902,0,0.04794934019,1,2,0,0,D M S,Tottenham,Spurs,0,0.09263186902,0.525665015,0.4015225917,Spurs,,,,184349,0,0,0,0,0,2,0,,0,Ryan,0,399,FALSE,,,50,184349.jpg,0,Sessegnon,0.3,FALSE,,a,17,6,9,0,0,0,0,0,1.8,Sessegnon,Sessegnon,Spurs,Sessegnon Spurs,D,341,0,0,0,5,0,0,0,0,0,0,0,41,45.4,39.9,34,11.9,336,124,288,103,291,106,332,122
838,Sadio Mané,35,2761,18,14.5774829,7,7.235693477,77,59,3,0,F M S,Liverpool,Liverpool,18,14.5774829,25.0732052,6.767014004,Liverpool,,,,110979,0,0,0,0,0,3,0,,0,Sadio,0,251,FALSE,,,120,110979.jpg,0,Mané,6.2,FALSE,,a,11,14,221,0,0,0,0,0,18.4,Mané,Mané,Liverpool,Mané Liverpool,M,2745,18,10,12,28,0,0,0,3,0,0,27,689,1010.2,826.6,1239,307.7,6,3,13,10,14,5,5,4
8285,Sander Berge,14,957,1,0.6007533967,1,0.7143874988,5,2,0,0,M S,Sheffield United,Sheffield Utd,1,0.6007533967,2.358915487,1.210157955,Sheffield Utd,,,,207189,0,0,0,0,0,3,0,,0,Sander,0,360,FALSE,,,50,207189.jpg,0,Berge,0.6,FALSE,,a,15,49,40,0,0,0,0,0,8,Berge,Berge,Sheffield Utd,Berge Sheffield Utd,M,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66,82,30.3,285,121,259,133,247,124,291,128
5560,Scott McTominay,27,1771,3,2.021982869,1,1.431213997,29,16,2,0,M S,Manchester United,Man Utd,3,2.021982869,5.719030224,4.453569738,Man Utd,,,,195851,0,0,0,0,0,3,0,,0,Scott,0,309,FALSE,,,50,195851.jpg,0,McTominay,0.2,FALSE,,a,13,1,74,0,0,0,0,0,14.8,McTominay,McTominay,Man Utd,McTominay Man Utd,M,1765,3,2,3,20,0,0,0,2,0,0,6,310,415.6,238.4,310,96.4,154,62,149,96,112,62,142,76
342,Sead Kolasinac,26,1687,0,0.2549883677,2,1.334303726,4,10,4,0,D M S,Arsenal,Arsenal,0,0.2549883677,8.028099369,7.041231651,Arsenal,,,,111457,0,0,0,0,0,2,0,,0,Sead,0,14,FALSE,,,50,111457.jpg,0,Kolasinac,0.3,FALSE,,a,1,3,55,0,0,0,0,0,11,Kolasinac,Kolasinac,Arsenal,Kolasinac Arsenal,D,1694,0,2,4,26,0,0,0,4,0,0,1,331,269.6,182.5,81,53,220,85,175,40,251,82,245,80
585,Seamus Coleman,27,1847,0,0.8494164832,1,1.51880146,8,9,3,1,D S,Everton,Everton,0,0.8494164832,6.014101095,4.155801463,Everton,,,,59949,0,0,0,0,0,2,0,,0,Seamus,0,152,FALSE,,,50,59949.jpg,0,Coleman,0.4,FALSE,,a,7,11,55,0,0,0,0,0,11,Coleman,Coleman,Everton,Coleman Everton,D,1833,0,1,5,29,0,0,0,3,1,0,2,325,321.2,149,175,64.6,192,75,198,52,186,44,214,67
6144,Sébastien Haller,32,2248,7,8.484900782,1,2.34311852,57,24,1,0,F S,West Ham,West Ham,7,8.484900782,11.10297738,2.639706139,West Ham,,,,103123,0,0,0,0,0,4,0,,0,Sébastien,0,441,FALSE,,,65,103123.jpg,0,Haller,0.6,FALSE,,a,19,21,102,0,0,0,0,0,15.7,Haller,Haller,West Ham,Haller West Ham,F,2259,7,3,5,41,0,0,0,1,0,0,11,327,450.4,354.5,1012,180.9,133,17,97,13,25,15,42,16
3600,Serge Aurier,33,2716,1,0.4847744349,5,3.602312015,13,33,2,1,D M S,Tottenham,Spurs,1,0.4847744349,10.13218842,6.796362123,Spurs,,,,80226,0,0,0,0,0,2,0,,0,Serge,0,389,FALSE,,,55,80226.jpg,0,Aurier,5.5,FALSE,,a,17,6,124,0,0,0,0,0,22.5,Aurier,Aurier,Spurs,Aurier Spurs,D,2699,1,7,9,33,1,0,0,2,1,0,15,623,655.2,508.1,252,141.6,55,23,46,9,135,22,68,11
619,Sergio Agüero,24,1462,16,15.55750033,3,2.92020883,76,19,1,0,F S,Manchester City,Man City,14,13.27403068,16.878254,2.644766173,Man City,,,,37572,0,0,0,0,0,4,0,,0,Sergio,0,268,FALSE,,,105,37572.jpg,0,Agüero,4.8,FALSE,,a,12,43,132,0,0,0,0,0,12.6,Agüero,Agüero,Man City,Agüero Man City,F,1449,16,6,5,18,0,0,1,1,0,0,14,509,641.2,256.4,1188,208.2,61,10,138,19,16,11,29,11
6047,Shane Duffy,19,1226,1,1.256109475,0,0.1340766773,7,2,2,0,D S,Brighton,Brighton,1,1.256109475,2.052322952,1.914412258,Brighton,,,,61933,0,0,0,0,0,2,0,,0,Shane,0,58,FALSE,,,45,61933.jpg,0,Duffy,0.9,FALSE,,a,3,36,44,0,0,0,0,0,9.8,Duffy,Duffy,Brighton,Duffy Brighton,D,1232,1,0,3,18,0,0,0,2,0,0,1,227,288,29.8,100,41.8,210,81,302,110,232,70,271,93
839,Shane Long,26,1403,2,4.529592359,2,2.581097551,33,20,0,0,F S,Southampton,Southampton,2,4.529592359,5.49615946,0.8397864047,Southampton,,,,20452,0,0,0,0,0,4,0,,0,Shane,0,361,FALSE,,,55,20452.jpg,0,Long,0.7,FALSE,,a,16,20,62,0,0,0,0,0,11.3,Long,Long,Burnley,Long Burnley,D,1386,2,3,5,20,0,0,0,0,0,0,4,159,190.8,264.8,536,99.4,264,31,136,18,58,26,135,26
1699,Shkodran Mustafi,15,1208,0,0.5680257296,1,0.5758728422,11,3,2,0,D S,Arsenal,Arsenal,0,0.5680257296,4.499947272,3.967217229,Arsenal,,0,,69140,0,0,0,0,0,2,0,,0,Shkodran,0,7,FALSE,Hamstring injury - Expected back 31 Oct,2020-08-15T10:00:11.331812Z,50,69140.jpg,0,Mustafi,0,FALSE,,i,1,3,43,0,0,0,0,0,8.6,Mustafi,Mustafi,Arsenal,Mustafi Arsenal,D,1205,0,2,4,17,0,0,0,2,0,0,2,242,277.2,45.5,155,47.9,216,83,280,97,196,50,259,87
7715,Simon Moore,2,180,0,0,0,0,0,0,0,0,GK,Sheffield United,Sheffield Utd,0,0,0.02943248488,0.02943248488,Sheffield Utd,,,,74854,0,0,0,0,0,1,0,,0,Simon,0,348,FALSE,,,45,74854.jpg,0,Moore,0.7,FALSE,,a,15,49,3,0,0,0,0,0,0.7,Moore,Moore,Sheffield Utd,Moore Sheffield Utd,GK,180,0,0,0,6,0,0,0,0,0,5,0,23,28,0,0,2.8,344,29,384,25,369,21,358,29
1734,Sofiane Boufal,20,746,0,1.014551141,2,2.698258985,18,15,2,0,M S,Southampton,Southampton,0,1.014551141,6.150288098,3.549865828,Southampton,,,,128198,0,0,0,0,0,3,0,,0,Sofiane,0,372,FALSE,,,55,128198.jpg,0,Boufal,0.2,FALSE,,a,16,20,34,0,0,0,0,0,6.2,Boufal,Boufal,Southampton,Boufal Southampton,M,753,0,3,1,17,0,0,0,2,0,0,0,99,149.4,203.7,267,62,287,122,164,106,128,73,223,107
453,Son Heung-Min,30,2511,11,9.701704866,10,6.721727088,81,41,0,2,F M S,Tottenham,Spurs,11,8.940535909,18.80001169,6.514012955,Spurs,,,,85971,0,0,0,0,0,3,0,,0,Heung-Min,0,390,FALSE,,,90,85971.jpg,0,Son,8.8,FALSE,,a,17,6,169,0,0,0,0,0,18.8,Son,Son,Spurs,Son Spurs,M,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144,254.6,28,10,28,22,17,6,17,10
8020,Steven Alzate,19,1175,0,1.057683419,0,0.8152606115,13,14,1,0,D M S,Brighton,Brighton,0,1.057683419,3.489716358,1.868018886,Brighton,,,,235382,0,0,0,0,0,3,0,,0,Steven,0,79,FALSE,,,45,235382.jpg,0,Alzate,0.4,FALSE,,a,3,36,33,0,0,0,0,0,7.3,Alzate,Alzate,Brighton,Alzate Brighton,M,1181,0,0,3,18,0,0,0,1,0,0,0,183,202,214.1,205,62.3,258,111,160,104,165,89,220,105
8300,Steven Bergwijn,14,698,3,1.178315811,1,1.128514307,9,13,2,0,F M S,Tottenham,Spurs,3,1.178315811,2.955224387,1.403716724,Spurs,,,,194252,0,0,0,0,0,3,0,,0,Steven,0,400,FALSE,,,75,194252.jpg,0,Bergwijn,0.9,FALSE,,a,17,6,43,0,0,0,0,0,5.7,Bergwijn,Bergwijn,Spurs,Bergwijn Spurs,M,699,3,1,2,9,0,0,0,2,0,0,5,141,174.2,187.3,147,50.8,274,118,170,109,200,104,251,117
6893,Stuart Armstrong,30,1711,5,3.11444089,3,2.009652604,46,18,4,0,M S,Southampton,Southampton,5,3.11444089,7.972702118,3.845191848,Southampton,,,,91047,0,0,0,0,0,3,0,,0,Stuart,0,368,FALSE,,,55,91047.jpg,0,Armstrong,1.7,FALSE,,a,16,20,98,0,0,0,0,0,17.8,Armstrong,Armstrong,Southampton,Armstrong Southampton,M,1706,5,4,7,25,0,0,0,4,0,0,10,301,418.2,274.9,431,112.4,153,61,130,86,73,38,108,63
7439,Tahith Chong,3,29,0,0.07188171148,0,0,1,0,0,0,S,Manchester United,Man Utd,0,0.07188171148,0.08599957451,0.01411786303,Man Utd,,,,222677,0,0,0,0,0,3,0,,0,Tahith,0,316,FALSE,,,45,222677.jpg,0,Chong,0.1,FALSE,,a,13,1,3,0,0,0,0,0,0.7,Chong,Chong,Man Utd,Chong Man Utd,M,34,0,0,0,0,0,0,0,0,0,0,0,6,1.4,1.1,6,0.7,371,157,349,157,321,148,369,155
8239,Takumi Minamino,10,233,0,0.8382366039,0,0.01614287868,8,1,0,0,F S,Liverpool,Liverpool,0,0.8382366039,1.212132011,0.4311890416,Liverpool,,,,157882,0,0,0,0,0,3,0,,0,Takumi,0,258,FALSE,,,65,157882.jpg,0,Minamino,0.2,FALSE,,a,11,14,11,0,0,0,0,0,1.7,Minamino,Minamino,Liverpool,Minamino Liverpool,M,241,0,0,0,2,0,0,0,0,0,0,0,20,17.4,29.9,85,12.7,353,145,301,145,245,122,331,142
